Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
1	863	28.9606	96.2547	124.186	
1	879	28.9828	96.1846	124.206	
1	896	28.9769	96.1746	124.255	
1	913	29.0231	96.1606	124.315	
1	929	29.0776	96.0793	124.245	
1	946	29.1184	96.067	124.251	
1	963	29.134	96.0225	124.334	
1	979	29.2402	95.9891	124.25	
1	996	29.2895	95.9306	124.262	
1	1013	29.3008	95.9481	124.379	
1	1029	29.3051	95.8283	124.495	
1	1046	29.4103	95.7567	124.394	
1	1063	29.4192	95.6895	124.483	
1	1079	29.4943	95.7021	124.509	
1	1096	29.5706	95.6175	124.514	
1	1113	29.6369	95.5711	124.478	
1	1129	29.6532	95.537	124.579	
1	1146	29.7034	95.487	124.596	
1	1163	29.7694	95.388	124.507	
1	1179	29.7522	95.3171	124.592	
1	1196	29.7904	95.2891	124.607	
1	1213	29.8722	95.2092	124.526	
1	1229	29.913	95.2454	124.511	
1	1246	29.8706	95.2082	124.6	
1	1263	29.9721	95.1393	124.532	
1	1279	29.9643	95.0564	124.61	
1	1296	30.0518	95.094	124.563	
1	1313	30.0201	94.9206	124.605	
1	1329	30.0879	94.9823	124.66	
1	1346	30.1152	94.9184	124.685	
1	1363	30.1701	94.8851	124.663	
1	1379	30.1891	94.7821	124.663	
1	1396	30.2149	94.7822	124.717	
1	1413	30.3059	94.7422	124.742	
1	1429	30.3568	94.646	124.684	
1	1446	30.326	94.5237	124.743	
1	1463	30.3626	94.4532	124.795	
1	1479	30.4449	94.3553	124.719	
1	1496	30.4275	94.312	124.755	
1	1513	30.437	94.3399	124.839	
1	1529	30.5247	94.2675	124.786	
1	1546	30.5489	94.1953	124.757	
1	1563	30.5388	94.1982	124.87	
1	1579	30.5942	94.1297	124.86	
1	1596	30.686	94.0826	124.798	
1	1613	30.6615	94.0704	124.931	
1	1629	30.6517	94.0175	125.049	
1	1646	30.728	94.0132	124.885	
1	1663	30.7456	93.8639	125.057	
1	1679	30.7516	93.9863	125.026	
1	1696	30.7978	93.7733	125.12	
1	1713	30.8738	93.8303	124.924	
1	1729	30.8384	93.6769	125.137	
1	1746	30.8612	93.7583	125.074	
1	1763	30.8894	93.5454	125.138	
1	1779	30.9204	93.6218	125.007	
1	1796	30.8769	93.4616	125.139	
1	1813	30.9209	93.5277	125.008	
1	1829	30.9799	93.3662	125.014	
1	1846	30.9774	93.4671	124.971	
1	1863	30.9425	93.3362	125.155	
1	1879	30.9886	93.3304	124.983	
1	1896	30.9934	93.1149	125.062	
1	1913	30.9842	93.1873	124.984	
1	1929	30.976	93.053	125.087	
1	1946	31.0926	93.0984	124.87	
1	1963	30.9887	92.7842	124.993	
1	1979	30.9404	92.7442	125.122	
1	1996	31.0189	92.752	124.959	
1	2013	31.0669	92.5314	124.995	
1	2029	31.1627	92.6755	124.877	
1	2046	31.1639	92.6337	124.881	
1	2063	31.2499	92.5507	124.813	
1	2079	31.257	92.425	124.714	
1	2096	31.2306	92.3917	124.758	
1	2113	31.256	92.3463	124.724	
1	2129	31.3332	92.2365	124.589	
1	2146	31.2808	92.125	124.667	
1	2163	31.278	92.0625	124.62	
1	2179	31.3596	91.9821	124.59	
1	2196	31.4221	91.9164	124.475	
1	2213	31.3171	91.85	124.596	
1	2229	31.4052	91.7862	124.564	
1	2246	31.4358	91.6284	124.509	
1	2263	31.4395	91.6328	124.594	
1	2279	31.4553	91.4514	124.549	
1	2296	31.4818	91.4482	124.557	
1	2313	31.4528	91.3865	124.619	
1	2329	31.5001	91.3858	124.542	
1	2346	31.5463	91.2683	124.436	
1	2363	31.5024	91.2738	124.448	
1	2379	31.4907	91.2274	124.474	
1	2396	31.5425	91.1692	124.344	
1	2413	31.4971	91.1514	124.356	
1	2429	31.4472	91.1519	124.383	
1	2446	31.4703	91.0805	124.358	
1	2463	31.4969	91.1139	124.247	
1	2479	31.4051	91.0858	124.339	
1	2496	31.426	91.1223	124.262	
2	-4	26.4716	98.4466	123.337	
2	13	26.4748	98.4429	123.305	
2	29	26.5072	98.4248	123.189	
2	46	26.4642	98.4443	123.239	
2	63	26.4148	98.4732	123.341	
2	79	26.4137	98.4225	123.34	
2	96	26.4075	98.4117	123.279	
2	113	26.3711	98.4313	123.332	
2	129	26.3889	98.4705	123.289	
2	146	26.3844	98.4197	123.283	
2	163	26.3983	98.4628	123.263	
2	179	26.3516	98.4363	123.385	
2	196	26.3665	98.4433	123.375	
2	213	26.38	98.4334	123.38	
2	229	26.4156	98.414	123.324	
2	246	26.4023	98.3705	123.318	
2	263	26.4146	98.4336	123.339	
2	279	26.4115	98.3562	123.341	
2	296	26.4046	98.3782	123.33	
2	313	26.3679	98.3493	123.385	
2	329	26.4135	98.3646	123.277	
2	346	26.4074	98.2977	123.276	
2	363	26.4069	98.349	123.321	
2	379	26.3921	98.3567	123.35	
2	396	26.4108	98.3066	123.341	
2	413	26.3946	98.2564	123.344	
2	429	26.3728	98.2476	123.423	
2	446	26.4205	98.2541	123.425	
2	463	26.4422	98.1992	123.415	
2	479	26.4615	98.2286	123.425	
2	496	26.4598	98.194	123.516	
2	513	26.528	98.1625	123.414	
2	529	26.513	98.0764	123.456	
2	546	26.5072	98.1065	123.515	
2	563	26.5177	98.0447	123.521	
2	579	26.5675	98.0487	123.414	
2	596	26.5309	98.0341	123.46	
2	613	26.5477	98.021	123.435	
2	629	26.5991	97.9922	123.402	
2	646	26.5957	97.9484	123.421	
2	663	26.5966	97.9575	123.471	
2	679	26.6121	97.8876	123.504	
2	696	26.6718	97.8969	123.474	
2	713	26.6439	97.8711	123.541	
2	729	26.6869	97.9107	123.495	
2	746	26.7201	97.826	123.473	
2	763	26.7777	97.8172	123.439	
2	779	26.7413	97.7601	123.598	
2	796	26.8331	97.7987	123.595	
2	813	26.8655	97.7074	123.616	
2	829	26.9378	97.7271	123.53	
2	846	26.963	97.6437	123.585	
2	863	27.0796	97.66	123.544	
2	879	27.1038	97.5926	123.564	
2	896	27.1016	97.5866	123.611	
2	913	27.1513	97.5772	123.671	
2	929	27.209	97.4979	123.597	
2	946	27.2511	97.4839	123.595	
2	963	27.2709	97.444	123.676	
2	979	27.3792	97.4066	123.578	
2	996	27.4292	97.3472	123.586	
2	1013	27.4455	97.3689	123.699	
2	1029	27.4555	97.2592	123.82	
2	1046	27.5627	97.1846	123.707	
2	1063	27.5751	97.122	123.797	
2	1079	27.6524	97.1318	123.811	
2	1096	27.7329	97.0516	123.815	
2	1113	27.8021	97.0059	123.772	
2	1129	27.8221	96.9768	123.873	
2	1146	27.8758	96.9298	123.888	
2	1163	27.9435	96.8297	123.792	
2	1179	27.9317	96.7663	123.878	
2	1196	27.9736	96.7403	123.889	
2	1213	28.059	96.6639	123.806	
2	1229	28.0975	96.6932	123.782	
2	1246	28.0589	96.6601	123.87	
2	1263	28.1644	96.5926	123.795	
2	1279	28.1615	96.5165	123.874	
2	1296	28.2519	96.5507	123.814	
2	1313	28.2227	96.3827	123.86	
2	1329	28.2951	96.4468	123.909	
2	1346	28.3267	96.3887	123.935	
2	1363	28.3838	96.3549	123.907	
2	1379	28.406	96.2544	123.905	
2	1396	28.4354	96.2575	123.956	
2	1413	28.5332	96.2228	123.976	
2	1429	28.5873	96.1269	123.911	
2	1446	28.5906	96.0423	123.967	
2	1463	28.6329	95.9761	124.015	
2	1479	28.7189	95.8807	123.935	
2	1496	28.7044	95.8396	123.97	
2	1513	28.7184	95.8693	124.048	
2	1529	28.8111	95.8008	123.991	
2	1546	28.8402	95.731	123.957	
2	1563	28.8367	95.7398	124.067	
2	1579	28.8978	95.6739	124.05	
2	1596	28.9926	95.626	123.98	
2	1613	28.9734	95.618	124.11	
2	1629	28.9698	95.5702	124.226	
2	1646	29.029	95.5612	124.088	
2	1663	29.0781	95.4278	124.226	
2	1679	29.0652	95.5384	124.211	
2	1696	29.145	95.346	124.276	
2	1713	29.1968	95.3869	124.098	
2	1729	29.1947	95.254	124.284	
2	1746	29.1979	95.3264	124.242	
2	1763	29.2574	95.1326	124.282	
2	1779	29.2678	95.1982	124.17	
2	1796	29.257	95.0565	124.275	
2	1813	29.2806	95.1129	124.164	
2	1829	29.3688	94.9632	124.137	
2	1846	29.3441	95.0536	124.116	
2	1863	29.3425	94.9421	124.275	
2	1879	29.3653	94.9266	124.127	
2	1896	29.4039	94.729	124.178	
2	1913	29.3728	94.7906	124.12	
2	1929	29.3997	94.6755	124.195	
2	1946	29.4908	94.706	123.996	
2	1963	29.4388	94.4289	124.096	
2	1979	29.3966	94.395	124.225	
2	1996	29.451	94.3932	124.087	
2	2013	29.532	94.1879	124.094	
2	2029	29.5838	94.3018	123.996	
2	2046	29.5918	94.2653	123.998	
2	2063	29.6813	94.1879	123.935	
2	2079	29.6911	94.0637	123.834	
2	2096	29.6695	94.0351	123.878	
2	2113	29.6984	93.9922	123.842	
2	2129	29.7786	93.8837	123.705	
2	2146	29.7337	93.7831	123.79	
2	2163	29.7392	93.7236	123.735	
2	2179	29.8243	93.6507	123.713	
2	2196	29.8896	93.5819	123.587	
2	2213	29.7912	93.5218	123.709	
2	2229	29.8824	93.4618	123.679	
2	2246	29.9158	93.3079	123.626	
2	2263	29.9272	93.3152	123.704	
2	2279	29.9457	93.1428	123.672	
2	2296	29.9781	93.1425	123.675	
2	2313	29.954	93.0876	123.742	
2	2329	30.0023	93.0845	123.659	
2	2346	30.0486	92.9678	123.554	
2	2363	30.0099	92.9763	123.564	
2	2379	30.0043	92.9363	123.591	
2	2396	30.0567	92.8797	123.463	
2	2413	30.0124	92.8657	123.481	
2	2429	29.9665	92.8664	123.502	
2	2446	29.9909	92.8013	123.487	
2	2463	30.0172	92.829	123.365	
2	2479	29.9289	92.8068	123.463	
2	2496	29.9531	92.8429	123.38	
3	-4	21.5572	99.8038	122.345	
3	13	21.5599	99.7913	122.303	
3	29	21.5889	99.7601	122.183	
3	46	21.5478	99.7882	122.236	
3	63	21.4998	99.8229	122.34	
3	79	21.5018	99.7846	122.341	
3	96	21.493	99.7667	122.282	
3	113	21.4567	99.7887	122.337	
3	129	21.4717	99.8132	122.289	
3	146	21.4685	99.7726	122.289	
3	163	21.4798	99.8074	122.272	
3	179	21.4341	99.7959	122.407	
3	196	21.4468	99.7936	122.394	
3	213	21.4618	99.7932	122.407	
3	229	21.4942	99.7615	122.347	
3	246	21.4826	99.7259	122.342	
3	263	21.4919	99.7813	122.369	
3	279	21.4915	99.7143	122.369	
3	296	21.4825	99.7302	122.36	
3	313	21.4469	99.7109	122.424	
3	329	21.4902	99.7104	122.305	
3	346	21.4849	99.6473	122.305	
3	363	21.4844	99.6973	122.349	
3	379	21.468	99.7063	122.388	
3	396	21.4863	99.6554	122.377	
3	413	21.469	99.5985	122.372	
3	429	21.4478	99.595	122.456	
3	446	21.4954	99.5973	122.452	
3	463	21.5169	99.5427	122.441	
3	479	21.5356	99.5701	122.453	
3	496	21.5359	99.5452	122.547	
3	513	21.6024	99.5041	122.439	
3	529	21.5861	99.4207	122.488	
3	546	21.5795	99.4434	122.539	
3	563	21.5907	99.3884	122.549	
3	579	21.6386	99.3833	122.442	
3	596	21.6022	99.3739	122.494	
3	613	21.621	99.3623	122.464	
3	629	21.6721	99.3323	122.43	
3	646	21.6701	99.2909	122.443	
3	663	21.6703	99.2953	122.489	
3	679	21.6885	99.235	122.52	
3	696	21.7501	99.2461	122.484	
3	713	21.7243	99.2288	122.554	
3	729	21.7648	99.2541	122.501	
3	746	21.7996	99.1747	122.477	
3	763	21.8574	99.1599	122.434	
3	779	21.8247	99.1112	122.583	
3	796	21.9164	99.1527	122.586	
3	813	21.9537	99.0724	122.598	
3	829	22.0268	99.0788	122.492	
3	846	22.0587	99.0047	122.529	
3	863	22.1777	99.0067	122.459	
3	879	22.2039	98.9472	122.476	
3	896	22.2058	98.9501	122.519	
3	913	22.2592	98.9513	122.578	
3	929	22.3204	98.878	122.496	
3	946	22.3646	98.8608	122.483	
3	963	22.3895	98.8314	122.557	
3	979	22.5012	98.7861	122.437	
3	996	22.5525	98.7258	122.436	
3	1013	22.5744	98.7577	122.54	
3	1029	22.5904	98.6713	122.664	
3	1046	22.7006	98.5913	122.534	
3	1063	22.7169	98.5402	122.621	
3	1079	22.7977	98.5443	122.618	
3	1096	22.8828	98.4749	122.616	
3	1113	22.9556	98.4315	122.564	
3	1129	22.9797	98.414	122.665	
3	1146	23.037	98.3747	122.674	
3	1163	23.1075	98.2729	122.567	
3	1179	23.1014	98.2266	122.654	
3	1196	23.1478	98.2054	122.655	
3	1213	23.2368	98.1378	122.57	
3	1229	23.2739	98.1497	122.535	
3	1246	23.2402	98.1266	122.615	
3	1263	23.3502	98.0633	122.532	
3	1279	23.353	98.0017	122.608	
3	1296	23.4475	98.0299	122.529	
3	1313	23.4215	97.8736	122.576	
3	1329	23.4989	97.9443	122.617	
3	1346	23.5353	97.8987	122.643	
3	1363	23.5954	97.864	122.605	
3	1379	23.6215	97.7706	122.597	
3	1396	23.6551	97.7804	122.644	
3	1413	23.7606	97.7582	122.655	
3	1429	23.8184	97.6654	122.581	
3	1446	23.8596	97.6594	122.629	
3	1463	23.9089	97.6037	122.667	
3	1479	23.9993	97.5155	122.582	
3	1496	23.9885	97.4798	122.612	
3	1513	24.0082	97.5137	122.679	
3	1529	24.1065	97.4543	122.618	
3	1546	24.1418	97.3907	122.573	
3	1563	24.1462	97.4131	122.677	
3	1579	24.2143	97.3543	122.648	
3	1596	24.3131	97.3055	122.566	
3	1613	24.3007	97.3078	122.688	
3	1629	24.3051	97.271	122.794	
3	1646	24.341	97.2453	122.71	
3	1663	24.4307	97.1576	122.778	
3	1679	24.3935	97.2343	122.8	
3	1696	24.5155	97.0977	122.807	
3	1713	24.5363	97.0946	122.671	
3	1729	24.5763	97.0176	122.799	
3	1746	24.5543	97.0623	122.801	
3	1763	24.6534	96.92	122.788	
3	1779	24.6367	96.9549	122.719	
3	1796	24.6675	96.8619	122.766	
3	1813	24.6642	96.8902	122.701	
3	1829	24.7907	96.7745	122.607	
3	1846	24.737	96.8354	122.632	
3	1863	24.7783	96.7748	122.734	
3	1879	24.7706	96.7307	122.636	
3	1896	24.8526	96.5821	122.628	
3	1913	24.7928	96.6121	122.613	
3	1929	24.8646	96.5475	122.631	
3	1946	24.9225	96.5386	122.474	
3	1963	24.9359	96.3523	122.517	
3	1979	24.9014	96.3342	122.644	
3	1996	24.9235	96.3039	122.557	
3	2013	25.0478	96.1423	122.505	
3	2029	25.0432	96.1883	122.459	
3	2046	25.0593	96.1642	122.457	
3	2063	25.1521	96.1002	122.402	
3	2079	25.1651	95.9785	122.298	
3	2096	25.1489	95.9617	122.343	
3	2113	25.1818	95.9247	122.306	
3	2129	25.2656	95.8191	122.165	
3	2146	25.2295	95.7425	122.259	
3	2163	25.2452	95.6906	122.19	
3	2179	25.3332	95.636	122.184	
3	2196	25.402	95.5607	122.044	
3	2213	25.3122	95.5145	122.162	
3	2229	25.4067	95.4651	122.137	
3	2246	25.4436	95.3186	122.086	
3	2263	25.4648	95.3347	122.15	
3	2279	25.4857	95.1815	122.137	
3	2296	25.525	95.1896	122.136	
3	2313	25.5071	95.1498	122.208	
3	2329	25.5575	95.1399	122.111	
3	2346	25.6038	95.0255	122.01	
3	2363	25.571	95.0423	122.017	
3	2379	25.5728	95.0171	122.046	
3	2396	25.6253	94.9637	121.925	
3	2413	25.5821	94.9581	121.95	
3	2429	25.542	94.9597	121.958	
3	2446	25.5672	94.9087	121.96	
3	2463	25.5937	94.9235	121.822	
3	2479	25.5099	94.9152	121.926	
3	2496	25.5377	94.9508	121.837	
4	-4	19.1313	99.5509	122.083	
4	13	19.1346	99.5347	122.038	
4	29	19.1643	99.4978	121.917	
4	46	19.123	99.5295	121.969	
4	63	19.075	99.566	122.072	
4	79	19.0765	99.5335	122.072	
4	96	19.068	99.5123	122.014	
4	113	19.0315	99.5353	122.069	
4	129	19.0472	99.5531	122.021	
4	146	19.0435	99.5171	122.021	
4	163	19.055	99.548	122.006	
4	179	19.0085	99.5429	122.142	
4	196	19.0217	99.5367	122.128	
4	213	19.036	99.54	122.144	
4	229	19.0688	99.5034	122.084	
4	246	19.057	99.4714	122.079	
4	263	19.0664	99.5228	122.108	
4	279	19.0658	99.4612	122.105	
4	296	19.0568	99.4743	122.097	
4	313	19.0208	99.4585	122.164	
4	329	19.0647	99.4518	122.044	
4	346	19.0595	99.39	122.042	
4	363	19.0589	99.4395	122.087	
4	379	19.0424	99.4484	122.128	
4	396	19.0607	99.3977	122.116	
4	413	19.0439	99.3388	122.107	
4	429	19.0225	99.3372	122.191	
4	446	19.0704	99.338	122.186	
4	463	19.0917	99.2845	122.174	
4	479	19.1104	99.3106	122.187	
4	496	19.1104	99.2898	122.281	
4	513	19.1772	99.245	122.172	
4	529	19.1607	99.1631	122.222	
4	546	19.1547	99.183	122.271	
4	563	19.1655	99.1311	122.281	
4	579	19.2136	99.1217	122.176	
4	596	19.1768	99.1144	122.23	
4	613	19.1957	99.1033	122.199	
4	629	19.247	99.0728	122.163	
4	646	19.2451	99.0331	122.173	
4	663	19.2458	99.0352	122.217	
4	679	19.2638	98.9796	122.246	
4	696	19.3253	98.992	122.208	
4	713	19.2993	98.9781	122.278	
4	729	19.3404	98.9969	122.225	
4	746	19.3751	98.9201	122.2	
4	763	19.4332	98.9032	122.155	
4	779	19.4011	98.8586	122.297	
4	796	19.4922	98.9015	122.303	
4	813	19.5294	98.8268	122.311	
4	829	19.6033	98.8277	122.203	
4	846	19.635	98.7595	122.236	
4	863	19.7557	98.7561	122.156	
4	879	19.7817	98.7008	122.172	
4	896	19.7836	98.7074	122.213	
4	913	19.8367	98.713	122.27	
4	929	19.8979	98.6429	122.187	
4	946	19.9425	98.6247	122.171	
4	963	19.9675	98.5996	122.242	
4	979	20.0801	98.5513	122.117	
4	996	20.1318	98.4914	122.112	
4	1013	20.1538	98.5277	122.213	
4	1029	20.1695	98.4517	122.333	
4	1046	20.2802	98.3698	122.201	
4	1063	20.2965	98.3241	122.284	
4	1079	20.378	98.326	122.278	
4	1096	20.463	98.2616	122.274	
4	1113	20.5361	98.2193	122.22	
4	1129	20.5599	98.2068	122.32	
4	1146	20.6172	98.1714	122.328	
4	1163	20.6882	98.069	122.217	
4	1179	20.6818	98.0298	122.303	
4	1196	20.7286	98.0107	122.301	
4	1213	20.8173	97.9473	122.217	
4	1229	20.8553	97.9505	122.18	
4	1246	20.822	97.9321	122.256	
4	1263	20.9321	97.8708	122.171	
4	1279	20.9352	97.8149	122.244	
4	1296	21.0303	97.841	122.162	
4	1313	21.0046	97.6897	122.205	
4	1329	21.0819	97.7635	122.246	
4	1346	21.1183	97.7228	122.27	
4	1363	21.1788	97.6877	122.229	
4	1379	21.205	97.5979	122.219	
4	1396	21.2387	97.6103	122.265	
4	1413	21.3444	97.5934	122.274	
4	1429	21.4022	97.503	122.199	
4	1446	21.4435	97.5252	122.244	
4	1463	21.4932	97.4742	122.278	
4	1479	21.5837	97.3896	122.193	
4	1496	21.5732	97.3563	122.22	
4	1513	21.5936	97.3918	122.283	
4	1529	21.6919	97.3361	122.221	
4	1546	21.7277	97.2751	122.174	
4	1563	21.7324	97.3033	122.276	
4	1579	21.801	97.2478	122.243	
4	1596	21.9004	97.1987	122.159	
4	1613	21.8886	97.2059	122.276	
4	1629	21.8939	97.1734	122.376	
4	1646	21.9266	97.1378	122.313	
4	1663	22.0204	97.0737	122.354	
4	1679	21.9808	97.1323	122.394	
4	1696	22.1063	97.0232	122.377	
4	1713	22.1241	96.9981	122.262	
4	1729	22.1679	96.9487	122.365	
4	1746	22.1432	96.9783	122.384	
4	1763	22.2458	96.8612	122.35	
4	1779	22.226	96.8804	122.3	
4	1796	22.2608	96.8105	122.325	
4	1813	22.2542	96.8239	122.278	
4	1829	22.3852	96.7255	122.161	
4	1846	22.3283	96.7716	122.203	
4	1863	22.374	96.7349	122.282	
4	1879	22.3629	96.6761	122.202	
4	1896	22.4493	96.5514	122.171	
4	1913	22.3862	96.5648	122.173	
4	1929	22.4624	96.5241	122.17	
4	1946	22.5167	96.4961	122.031	
4	1963	22.5358	96.3498	122.05	
4	1979	22.502	96.3394	122.174	
4	1996	22.5199	96.2942	122.106	
4	2013	22.649	96.1546	122.032	
4	2029	22.6385	96.1743	122.01	
4	2046	22.6551	96.1552	122.007	
4	2063	22.7474	96.0971	121.955	
4	2079	22.7606	95.9757	121.851	
4	2096	22.7444	95.9643	121.897	
4	2113	22.7775	95.9298	121.859	
4	2129	22.8615	95.825	121.718	
4	2146	22.8257	95.7579	121.812	
4	2163	22.8423	95.7091	121.74	
4	2179	22.9294	95.6628	121.74	
4	2196	22.9984	95.5848	121.599	
4	2213	22.9098	95.544	121.712	
4	2229	23.0039	95.4999	121.69	
4	2246	23.0412	95.3557	121.637	
4	2263	23.0634	95.3763	121.699	
4	2279	23.0837	95.2307	121.69	
4	2296	23.1233	95.2429	121.688	
4	2313	23.1056	95.2091	121.761	
4	2329	23.157	95.1956	121.658	
4	2346	23.2029	95.0825	121.559	
4	2363	23.1702	95.103	121.567	
4	2379	23.1726	95.084	121.596	
4	2396	23.2246	95.0316	121.477	
4	2413	23.1812	95.0296	121.504	
4	2429	23.1421	95.0315	121.508	
4	2446	23.1668	94.9864	121.513	
4	2463	23.1937	94.9957	121.371	
4	2479	23.1103	94.9934	121.475	
4	2496	23.1382	95.0285	121.386	
5	-4	14.437	97.2733	121.994	
5	13	14.4413	97.2529	121.945	
5	29	14.4741	97.2076	121.824	
5	46	14.4308	97.2445	121.871	
5	63	14.3839	97.281	121.966	
5	79	14.3826	97.2569	121.964	
5	96	14.3773	97.229	121.905	
5	113	14.3394	97.2545	121.957	
5	129	14.3577	97.2635	121.915	
5	146	14.3521	97.2333	121.907	
5	163	14.3659	97.258	121.9	
5	179	14.3172	97.2605	122.027	
5	196	14.3319	97.2493	122.012	
5	213	14.3454	97.2565	122.033	
5	229	14.38	97.2137	121.974	
5	246	14.3662	97.1869	121.966	
5	263	14.3782	97.2317	121.998	
5	279	14.375	97.1778	121.986	
5	296	14.3667	97.1876	121.982	
5	313	14.3312	97.174	122.048	
5	329	14.3761	97.1611	121.935	
5	346	14.3716	97.0996	121.927	
5	363	14.3698	97.1501	121.973	
5	379	14.3559	97.1555	122.012	
5	396	14.3741	97.105	121.998	
5	413	14.3573	97.0448	121.982	
5	429	14.336	97.0445	122.062	
5	446	14.383	97.0451	122.058	
5	463	14.4024	96.9949	122.045	
5	479	14.422	97.0187	122.062	
5	496	14.4202	97.0033	122.151	
5	513	14.4879	96.9546	122.047	
5	529	14.4724	96.8726	122.092	
5	546	14.4663	96.8902	122.136	
5	563	14.4768	96.8413	122.145	
5	579	14.5261	96.8269	122.049	
5	596	14.4892	96.8212	122.101	
5	613	14.5073	96.8116	122.072	
5	629	14.5592	96.7801	122.033	
5	646	14.5564	96.7431	122.039	
5	663	14.558	96.7422	122.076	
5	679	14.5739	96.6933	122.099	
5	696	14.6333	96.7094	122.062	
5	713	14.6061	96.6999	122.13	
5	729	14.6496	96.7103	122.081	
5	746	14.6829	96.6376	122.053	
5	763	14.7405	96.6198	122.01	
5	779	14.7073	96.5805	122.133	
5	796	14.7959	96.627	122.146	
5	813	14.8307	96.5608	122.149	
5	829	14.9041	96.5579	122.049	
5	846	14.9289	96.5036	122.083	
5	863	15.0504	96.4958	121.997	
5	879	15.0734	96.448	122.008	
5	896	15.074	96.4594	122.046	
5	913	15.1239	96.4727	122.101	
5	929	15.1838	96.4075	122.017	
5	946	15.2266	96.3908	122.003	
5	963	15.2503	96.3714	122.067	
5	979	15.3622	96.3224	121.944	
5	996	15.4126	96.2646	121.934	
5	1013	15.4316	96.309	122.031	
5	1029	15.4436	96.2464	122.137	
5	1046	15.5535	96.1647	122.009	
5	1063	15.5666	96.1277	122.085	
5	1079	15.6472	96.1296	122.082	
5	1096	15.7293	96.0734	122.074	
5	1113	15.8007	96.0346	122.022	
5	1129	15.8221	96.0294	122.119	
5	1146	15.877	96.0007	122.125	
5	1163	15.9479	95.8986	122.014	
5	1179	15.9392	95.8686	122.096	
5	1196	15.984	95.8543	122.092	
5	1213	16.0703	95.7976	122.012	
5	1229	16.1142	95.7869	121.979	
5	1246	16.0791	95.7752	122.043	
5	1263	16.1864	95.7195	121.965	
5	1279	16.1895	95.6693	122.027	
5	1296	16.2829	95.6966	121.951	
5	1313	16.2565	95.5506	121.98	
5	1329	16.3308	95.6312	122.026	
5	1346	16.366	95.5965	122.045	
5	1363	16.4264	95.5619	122.006	
5	1379	16.4497	95.4793	121.993	
5	1396	16.4836	95.4941	122.038	
5	1413	16.5861	95.4865	122.047	
5	1429	16.6406	95.403	121.979	
5	1446	16.6744	95.4614	122.024	
5	1463	16.7224	95.4174	122.052	
5	1479	16.8109	95.3395	121.968	
5	1496	16.7999	95.3092	121.992	
5	1513	16.8198	95.3476	122.052	
5	1529	16.9163	95.2981	121.993	
5	1546	16.9506	95.2422	121.945	
5	1563	16.9537	95.2782	122.044	
5	1579	17.021	95.2287	122.01	
5	1596	17.1192	95.1816	121.927	
5	1613	17.106	95.1957	122.038	
5	1629	17.1107	95.1689	122.126	
5	1646	17.1479	95.1147	122.093	
5	1663	17.2298	95.0927	122.096	
5	1679	17.1998	95.1193	122.167	
5	1696	17.3126	95.0571	122.119	
5	1713	17.3398	94.996	122.04	
5	1729	17.3721	94.9922	122.108	
5	1746	17.3545	94.9948	122.149	
5	1763	17.4475	94.9186	122.086	
5	1779	17.4333	94.912	122.067	
5	1796	17.4605	94.8788	122.063	
5	1813	17.4601	94.8666	122.044	
5	1829	17.5839	94.7994	121.899	
5	1846	17.5328	94.82	121.964	
5	1863	17.5709	94.8211	122.01	
5	1879	17.5657	94.7364	121.953	
