Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
3	296	26.4167	35.7923	104.636	
3	313	26.4214	35.775	104.616	
3	329	26.4422	35.7276	104.52	
3	346	26.4271	35.7669	104.548	
3	363	26.4069	35.8176	104.598	
3	379	26.4101	35.8348	104.649	
3	396	26.3992	35.8269	104.607	
3	413	26.3756	35.8685	104.626	
3	429	26.379	35.8409	104.543	
3	446	26.3759	35.8485	104.56	
3	463	26.3609	35.8682	104.529	
3	479	26.3294	35.9338	104.645	
3	496	26.3156	35.9576	104.62	
3	513	26.3146	35.9399	104.65	
3	529	26.3224	35.9357	104.616	
3	546	26.3146	35.9307	104.633	
3	563	26.3165	35.9461	104.612	
3	579	26.3215	35.9489	104.667	
3	596	26.3127	35.9466	104.662	
3	613	26.298	35.949	104.742	
3	629	26.3297	35.8826	104.657	
3	646	26.333	35.855	104.674	
3	663	26.3393	35.8589	104.683	
3	679	26.3533	35.8506	104.731	
3	696	26.3658	35.8375	104.763	
3	713	26.3454	35.8423	104.755	
3	729	26.3366	35.8374	104.843	
3	746	26.3479	35.8392	104.815	
3	763	26.3425	35.8462	104.837	
3	779	26.3384	35.8415	104.807	
3	796	26.3311	35.8661	104.899	
3	813	26.3497	35.8192	104.845	
3	829	26.3202	35.8255	104.947	
3	846	26.3066	35.8475	104.967	
3	863	26.3148	35.8424	105.036	
3	879	26.339	35.7822	104.969	
3	1729	26.9464	33.1398	106.179	
3	1746	26.9624	33.079	106.175	
3	1763	26.9883	33.0027	106.253	
3	1779	27.015	32.9022	106.262	
3	1796	26.9978	32.8306	106.315	
3	1813	26.9733	32.7623	106.328	
3	1829	27.0179	32.6481	106.333	
3	1846	26.97	32.5402	106.327	
3	1863	26.9881	32.4796	106.382	
3	1879	27.0137	32.3646	106.371	
3	1896	27.0551	32.2415	106.326	
4	-4	24.6092	35.7329	105.38	
4	13	24.6074	35.7416	105.428	
4	29	24.6398	35.7137	105.381	
4	46	24.6466	35.7398	105.389	
4	63	24.6563	35.7445	105.383	
4	79	24.6721	35.7411	105.382	
4	96	24.682	35.732	105.397	
4	113	24.6796	35.7212	105.365	
4	129	24.658	35.812	105.472	
4	146	24.6708	35.8334	105.449	
4	163	24.6677	35.8276	105.412	
4	179	24.6564	35.8605	105.398	
4	196	24.6619	35.8827	105.41	
4	213	24.6711	35.8665	105.381	
4	229	24.6288	35.8898	105.436	
4	246	24.6215	35.9832	105.518	
4	263	24.6476	35.9588	105.506	
4	279	24.6386	35.9497	105.452	
4	296	24.6298	36.0111	105.503	
4	313	24.6349	35.9948	105.484	
4	329	24.6556	35.9462	105.388	
4	346	24.6402	35.9848	105.416	
4	363	24.6197	36.035	105.465	
4	379	24.6224	36.051	105.515	
4	396	24.6117	36.0426	105.473	
4	413	24.5882	36.0834	105.493	
4	429	24.5923	36.0555	105.411	
4	446	24.5887	36.0612	105.428	
4	463	24.5748	36.0815	105.399	
4	479	24.5423	36.1449	105.514	
4	496	24.5286	36.1682	105.488	
4	513	24.5284	36.1512	105.52	
4	529	24.5361	36.1463	105.486	
4	546	24.5282	36.1405	105.503	
4	563	24.5305	36.1568	105.483	
4	579	24.5343	36.1579	105.536	
4	596	24.5258	36.1567	105.531	
4	613	24.5107	36.1597	105.61	
4	629	24.5435	36.0956	105.527	
4	646	24.5463	36.0678	105.542	
4	663	24.5529	36.0732	105.552	
4	679	24.5671	36.0664	105.6	
4	696	24.5793	36.0535	105.631	
4	713	24.5582	36.0573	105.622	
4	729	24.55	36.0538	105.711	
4	746	24.5619	36.0568	105.684	
4	763	24.5565	36.0629	105.707	
4	779	24.5535	36.0595	105.678	
4	796	24.546	36.0845	105.77	
4	813	24.5651	36.0385	105.716	
4	829	24.535	36.0442	105.817	
4	846	24.5211	36.0658	105.837	
4	863	24.5286	36.0608	105.904	
4	879	24.5534	36.0018	105.838	
4	1729	25.1416	33.4394	106.982	
4	1746	25.157	33.3841	106.975	
4	1763	25.1826	33.3139	107.05	
4	1779	25.2081	33.2183	107.054	
4	1796	25.1903	33.1508	107.104	
4	1813	25.1655	33.0865	107.114	
4	1829	25.2107	32.9761	107.12	
4	1846	25.1625	32.871	107.111	
4	1863	25.181	32.8135	107.167	
4	1879	25.2073	32.7032	107.155	
4	1896	25.2502	32.5845	107.112	
5	-4	17.7511	36.2601	108.599	
5	13	17.7479	36.2682	108.644	
5	29	17.7816	36.2434	108.6	
5	46	17.7875	36.2685	108.605	
5	63	17.7988	36.2758	108.603	
5	79	17.8155	36.2754	108.603	
5	96	17.8247	36.264	108.616	
5	113	17.823	36.2511	108.587	
5	129	17.8015	36.3416	108.694	
5	146	17.8151	36.3599	108.673	
5	163	17.8139	36.3509	108.64	
5	179	17.8069	36.3883	108.635	
5	196	17.8143	36.4099	108.651	
5	213	17.822	36.386	108.62	
5	229	17.7799	36.4072	108.675	
5	246	17.7708	36.4963	108.755	
5	263	17.7973	36.4708	108.744	
5	279	17.788	36.4585	108.69	
5	296	17.7774	36.5153	108.738	
5	313	17.7839	36.5014	108.721	
5	329	17.8038	36.4496	108.624	
5	346	17.7875	36.4857	108.65	
5	363	17.7652	36.5335	108.696	
5	379	17.7662	36.5458	108.743	
5	396	17.756	36.5355	108.703	
5	413	17.7329	36.5721	108.723	
5	429	17.7393	36.5432	108.647	
5	446	17.7341	36.5415	108.662	
5	463	17.7237	36.5623	108.64	
5	479	17.6878	36.6166	108.749	
5	496	17.6743	36.6371	108.724	
5	513	17.6771	36.6221	108.762	
5	529	17.6847	36.6143	108.728	
5	546	17.6764	36.6066	108.745	
5	563	17.6798	36.6248	108.726	
5	579	17.6801	36.6205	108.773	
5	596	17.672	36.6225	108.768	
5	613	17.6556	36.6276	108.845	
5	629	17.6924	36.5725	108.768	
5	646	17.6933	36.5448	108.78	
5	663	17.7011	36.5556	108.791	
5	679	17.7159	36.5559	108.839	
5	696	17.7276	36.5431	108.87	
5	713	17.7043	36.5435	108.856	
5	729	17.6981	36.5458	108.949	
5	746	17.7122	36.5524	108.926	
5	763	17.7069	36.5549	108.949	
5	779	17.7073	36.5559	108.927	
5	796	17.6994	36.5827	109.017	
5	813	17.7209	36.5408	108.968	
5	829	17.6886	36.5442	109.065	
5	846	17.6741	36.5641	109.084	
5	863	17.6794	36.5603	109.146	
5	879	17.7068	36.5067	109.085	
5	1729	18.2402	34.2501	110.047	
5	1746	18.2516	34.2095	110.026	
5	1763	18.2741	34.1568	110.09	
5	1779	18.2932	34.0756	110.074	
5	1796	18.2719	34.0212	110.112	
5	1813	18.2449	33.9707	110.113	
5	1829	18.2914	33.8737	110.117	
5	1846	18.2415	33.7797	110.102	
5	1863	18.261	33.7341	110.156	
5	1879	18.2881	33.6409	110.141	
5	1896	18.335	33.538	110.102	
6	-4	15.789	36.3228	109.471	
6	13	15.7855	36.3305	109.516	
6	29	15.8194	36.3064	109.471	
6	46	15.8252	36.3311	109.477	
6	63	15.8368	36.3389	109.475	
6	79	15.8537	36.3392	109.475	
6	96	15.8628	36.3273	109.489	
6	113	15.8613	36.3139	109.459	
6	129	15.8398	36.404	109.567	
6	146	15.8537	36.4213	109.547	
6	163	15.8531	36.4116	109.515	
6	179	15.8471	36.4499	109.512	
6	196	15.8548	36.4714	109.529	
6	213	15.8624	36.4457	109.498	
6	229	15.8203	36.4664	109.553	
6	246	15.8108	36.5543	109.632	
6	263	15.8374	36.5284	109.621	
6	279	15.828	36.5155	109.567	
6	296	15.817	36.5713	109.614	
6	313	15.8237	36.5578	109.598	
6	329	15.8435	36.5055	109.5	
6	346	15.8269	36.541	109.526	
6	363	15.8042	36.588	109.571	
6	379	15.8048	36.5997	109.617	
6	396	15.7948	36.589	109.578	
6	413	15.7717	36.6244	109.598	
6	429	15.7786	36.5953	109.523	
6	446	15.7732	36.5919	109.538	
6	463	15.7636	36.6126	109.517	
6	479	15.727	36.6648	109.625	
6	496	15.7137	36.6843	109.601	
6	513	15.7172	36.6698	109.64	
6	529	15.7248	36.6613	109.606	
6	546	15.7164	36.6535	109.623	
6	563	15.7201	36.6719	109.605	
6	579	15.7196	36.6666	109.65	
6	596	15.7116	36.669	109.645	
6	613	15.6948	36.6746	109.721	
6	629	15.7324	36.6216	109.646	
6	646	15.7329	36.5939	109.657	
6	663	15.7409	36.6061	109.668	
6	679	15.7558	36.6081	109.716	
6	696	15.7674	36.5952	109.746	
6	713	15.7437	36.5948	109.732	
6	729	15.7379	36.5985	109.826	
6	746	15.7524	36.6059	109.804	
6	763	15.7472	36.6075	109.827	
6	779	15.7483	36.6095	109.807	
6	796	15.7404	36.6368	109.896	
6	813	15.7625	36.596	109.849	
6	829	15.7297	36.5986	109.945	
6	846	15.715	36.6181	109.963	
6	863	15.7199	36.6144	110.025	
6	879	15.7478	36.5623	109.964	
6	1729	16.2686	34.3974	110.888	
6	1746	16.2787	34.3593	110.863	
6	1763	16.3002	34.3098	110.923	
6	1779	16.3174	34.2312	110.903	
6	1796	16.295	34.1794	110.938	
6	1813	16.2673	34.1322	110.937	
6	1829	16.314	34.0383	110.941	
6	1846	16.2636	33.9475	110.923	
6	1863	16.2833	33.9052	110.977	
6	1879	16.3103	33.8163	110.961	
6	1896	16.3581	33.7174	110.922	
7	-4	8.77194	36.2524	112.374	
7	13	8.76787	36.2582	112.417	
7	29	8.80252	36.2355	112.374	
7	46	8.80793	36.2586	112.379	
7	63	8.82041	36.2677	112.379	
7	79	8.83783	36.2692	112.38	
7	96	8.84679	36.2556	112.393	
7	113	8.84613	36.2415	112.366	
7	129	8.82488	36.3296	112.474	
7	146	8.83997	36.3434	112.457	
7	163	8.84117	36.3314	112.43	
7	179	8.83753	36.3726	112.432	
7	196	8.84651	36.3934	112.452	
7	213	8.85404	36.3632	112.421	
7	229	8.81226	36.3829	112.477	
7	246	8.80187	36.4667	112.554	
7	263	8.82878	36.4394	112.543	
7	279	8.81916	36.4253	112.489	
7	296	8.80719	36.4786	112.533	
7	313	8.81447	36.4651	112.519	
7	329	8.83379	36.4131	112.42	
7	346	8.8166	36.4467	112.444	
7	363	8.7929	36.4912	112.487	
7	379	8.79257	36.5016	112.531	
7	396	8.78287	36.4904	112.492	
7	413	8.76016	36.5224	112.514	
7	429	8.76875	36.4935	112.443	
7	446	8.763	36.4859	112.456	
7	463	8.75578	36.5062	112.442	
7	479	8.71786	36.5528	112.546	
7	496	8.70512	36.5692	112.523	
7	513	8.71056	36.5564	112.567	
7	529	8.71837	36.5464	112.534	
7	546	8.7101	36.5394	112.551	
7	563	8.71424	36.5574	112.534	
7	579	8.71202	36.5501	112.575	
7	596	8.70393	36.5527	112.57	
7	613	8.68593	36.5583	112.643	
7	629	8.72505	36.5111	112.571	
7	646	8.7244	36.4831	112.579	
7	663	8.73257	36.4983	112.591	
7	679	8.74732	36.5043	112.639	
7	696	8.7587	36.4907	112.669	
7	713	8.7344	36.4882	112.653	
7	729	8.7292	36.4954	112.748	
7	746	8.74482	36.5045	112.728	
7	763	8.73995	36.5046	112.753	
7	779	8.74291	36.5089	112.736	
7	796	8.73471	36.5371	112.826	
7	813	8.75831	36.4996	112.782	
7	829	8.72446	36.4997	112.875	
7	846	8.7096	36.5177	112.893	
7	863	8.71343	36.5137	112.952	
7	879	8.74258	36.466	112.895	
7	1729	9.21984	34.6484	113.704	
7	1746	9.22577	34.614	113.668	
7	1763	9.24352	34.5703	113.718	
7	1779	9.25529	34.4961	113.683	
7	1796	9.22925	34.4496	113.709	
7	1813	9.19925	34.4116	113.701	
7	1829	9.24574	34.3264	113.703	
7	1846	9.19401	34.2455	113.681	
7	1863	9.21393	34.2142	113.734	
7	1879	9.24056	34.1379	113.715	
7	1896	9.28981	34.051	113.679	
8	-4	6.4392	36.1342	113.259	
8	13	6.43511	36.1392	113.302	
8	29	6.46987	36.1164	113.259	
8	46	6.47528	36.1388	113.263	
8	63	6.48788	36.148	113.264	
8	79	6.50537	36.1495	113.266	
8	96	6.51436	36.1355	113.279	
8	113	6.51388	36.1213	113.252	
8	129	6.49272	36.2087	113.36	
8	146	6.50812	36.2218	113.344	
8	163	6.50972	36.2095	113.317	
8	179	6.50644	36.2511	113.321	
8	196	6.51567	36.2719	113.341	
8	213	6.52332	36.2409	113.31	
8	229	6.48164	36.2606	113.367	
8	246	6.47121	36.3434	113.443	
8	263	6.49823	36.3156	113.433	
8	279	6.48866	36.3014	113.379	
8	296	6.47662	36.3543	113.423	
8	313	6.48402	36.3404	113.409	
8	329	6.50333	36.2888	113.31	
8	346	6.48613	36.322	113.334	
8	363	6.46234	36.3659	113.377	
8	379	6.46193	36.3762	113.421	
8	396	6.45234	36.365	113.382	
8	413	6.42979	36.3964	113.404	
8	429	6.43868	36.3679	113.334	
8	446	6.43299	36.3597	113.348	
8	463	6.42618	36.3801	113.334	
8	479	6.38819	36.4258	113.438	
8	496	6.37561	36.4415	113.416	
8	513	6.38134	36.429	113.461	
8	529	6.38924	36.4188	113.428	
8	546	6.38103	36.4122	113.445	
8	563	6.38524	36.4297	113.428	
8	579	6.38284	36.4222	113.469	
8	596	6.37471	36.4245	113.463	
8	613	6.35653	36.4296	113.535	
8	629	6.39582	36.3831	113.464	
8	646	6.39502	36.3548	113.472	
8	663	6.40317	36.3703	113.484	
8	679	6.41787	36.3766	113.531	
8	696	6.42923	36.3629	113.561	
8	713	6.40488	36.3601	113.545	
8	729	6.39973	36.3678	113.64	
8	746	6.41548	36.377	113.621	
8	763	6.41068	36.3771	113.645	
8	779	6.41391	36.3816	113.63	
8	796	6.40571	36.4099	113.719	
8	813	6.42958	36.3729	113.676	
8	829	6.39563	36.3724	113.769	
8	846	6.38082	36.3901	113.787	
8	863	6.38462	36.3857	113.846	
8	879	6.41395	36.3387	113.789	
8	1729	6.87241	34.6427	114.557	
8	1746	6.87722	34.6085	114.519	
8	1763	6.89397	34.5655	114.566	
8	1779	6.90456	34.4918	114.528	
8	1796	6.87769	34.4461	114.551	
8	1813	6.84707	34.4103	114.541	
8	1829	6.89333	34.327	114.542	
8	1846	6.84131	34.2488	114.519	
8	1863	6.8612	34.2203	114.572	
8	1879	6.88767	34.147	114.553	
8	1896	6.93703	34.0629	114.517	
9	-4	-0.138173	35.5534	115.57	
9	13	-0.141947	35.5555	115.613	
9	29	-0.107077	35.5303	115.569	
9	46	-0.101463	35.5504	115.574	
9	63	-0.0888205	35.5581	115.574	
9	79	-0.0713217	35.5584	115.575	
9	96	-0.0621254	35.5438	115.589	
9	113	-0.0623494	35.5296	115.563	
9	129	-0.0832611	35.6153	115.671	
9	146	-0.0673625	35.6275	115.656	
9	163	-0.0652838	35.615	115.631	
9	179	-0.0684711	35.656	115.634	
9	196	-0.0589724	35.6767	115.655	
9	213	-0.0508026	35.6464	115.626	
9	229	-0.0922371	35.6662	115.683	
9	246	-0.102264	35.7479	115.761	
9	263	-0.0748972	35.719	115.752	
9	279	-0.0840431	35.7046	115.698	
9	296	-0.0956361	35.7571	115.744	
9	313	-0.0880414	35.7416	115.73	
9	329	-0.0684376	35.6907	115.632	
9	346	-0.0852832	35.7234	115.657	
9	363	-0.108718	35.7665	115.7	
9	379	-0.108782	35.7772	115.746	
9	396	-0.118066	35.7663	115.708	
9	413	-0.140096	35.7977	115.732	
9	429	-0.130993	35.77	115.662	
9	446	-0.136124	35.7628	115.678	
9	463	-0.142714	35.7829	115.665	
9	479	-0.180064	35.8291	115.771	
9	496	-0.192282	35.844	115.75	
9	513	-0.186461	35.8309	115.794	
9	529	-0.178291	35.8206	115.762	
9	546	-0.186293	35.8149	115.78	
9	563	-0.182	35.8307	115.762	
9	579	-0.184045	35.8237	115.805	
9	596	-0.192186	35.824	115.799	
9	613	-0.210261	35.8267	115.871	
9	629	-0.171204	35.7787	115.798	
9	646	-0.171918	35.7497	115.806	
9	663	-0.163922	35.7638	115.817	
9	679	-0.149332	35.7687	115.863	
9	696	-0.137981	35.7548	115.893	
9	713	-0.162188	35.7527	115.878	
9	729	-0.167503	35.7594	115.972	
9	746	-0.151869	35.7682	115.952	
9	763	-0.156638	35.7692	115.977	
9	779	-0.153403	35.7731	115.961	
9	796	-0.161408	35.8006	116.051	
9	813	-0.137217	35.7635	116.008	
9	829	-0.170855	35.7622	116.102	
9	846	-0.185315	35.7797	116.121	
9	863	-0.180858	35.7744	116.182	
9	879	-0.151516	35.7269	116.124	
9	1729	0.242418	34.4002	116.779	
9	1746	0.244334	34.3623	116.731	
9	1763	0.258535	34.3171	116.769	
9	1779	0.267048	34.2426	116.725	
9	1796	0.238502	34.1968	116.743	
9	1813	0.206392	34.1635	116.728	
9	1829	0.251528	34.082	116.726	
9	1846	0.198902	34.0085	116.701	
9	1863	0.218323	33.9847	116.753	
9	1879	0.24414	33.916	116.731	
9	1896	0.292879	33.8355	116.693	
10	-4	-2.49216	35.2546	116.351	
10	13	-2.49573	35.2555	116.394	
10	29	-2.46083	35.2285	116.35	
10	46	-2.45506	35.2478	116.355	
10	63	-2.44244	35.2542	116.355	
10	79	-2.425	35.2534	116.355	
10	96	-2.41569	35.2388	116.369	
10	113	-2.41588	35.2245	116.343	
10	129	-2.43674	35.3098	116.451	
10	146	-2.42081	35.3219	116.436	
10	163	-2.41875	35.3094	116.411	
10	179	-2.42212	35.349	116.413	
10	196	-2.41266	35.3695	116.434	
10	213	-2.40432	35.3404	116.406	
10	229	-2.44568	35.3603	116.463	
10	246	-2.45547	35.4423	116.542	
10	263	-2.42799	35.4131	116.533	
10	279	-2.43693	35.3986	116.48	
10	296	-2.44821	35.4513	116.527	
10	313	-2.44062	35.4348	116.512	
10	329	-2.42082	35.384	116.415	
10	346	-2.43746	35.4167	116.441	
10	363	-2.46066	35.4598	116.485	
10	379	-2.46046	35.4709	116.531	
10	396	-2.46965	35.46	116.494	
10	413	-2.49149	35.4918	116.518	
10	429	-2.48245	35.4639	116.448	
10	446	-2.48727	35.4578	116.466	
10	463	-2.49398	35.4774	116.452	
10	479	-2.53086	35.5248	116.56	
10	496	-2.54294	35.5397	116.539	
10	513	-2.53723	35.5255	116.583	
10	529	-2.52891	35.5153	116.551	
10	546	-2.5368	35.5096	116.569	
10	563	-2.5325	35.5247	116.552	
10	579	-2.53418	35.5182	116.595	
10	596	-2.5423	35.5176	116.589	
10	613	-2.56019	35.5195	116.661	
10	629	-2.5214	35.4694	116.587	
10	646	-2.52197	35.4403	116.595	
10	663	-2.51406	35.4534	116.605	
10	679	-2.49955	35.4571	116.651	
10	696	-2.4882	35.4433	116.681	
10	713	-2.51228	35.442	116.666	
10	729	-2.51775	35.4478	116.759	
10	746	-2.50227	35.4559	116.739	
10	763	-2.50703	35.4576	116.764	
10	779	-2.50397	35.4606	116.747	
10	796	-2.51185	35.4877	116.837	
10	813	-2.48767	35.4497	116.794	
10	829	-2.52104	35.4487	116.889	
10	846	-2.53532	35.4665	116.908	
10	863	-2.53048	35.4611	116.97	
10	879	-2.50123	35.4123	116.912	
10	1729	-2.13244	34.2349	117.539	
10	1746	-2.13188	34.1933	117.485	
10	1763	-2.11878	34.1451	117.519	
10	1779	-2.11105	34.0687	117.471	
10	1796	-2.14022	34.0215	117.487	
10	1813	-2.17297	33.9873	117.469	
10	1829	-2.12838	33.9047	117.465	
10	1846	-2.18137	33.8312	117.439	
10	1863	-2.16231	33.8072	117.489	
10	1879	-2.13694	33.7382	117.466	
10	1896	-2.08866	33.657	117.426	

