Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
3	596	12.5003	52.9083	109.334	
3	613	12.5145	52.9081	109.335	
3	629	12.5152	52.8946	109.334	
3	646	12.5184	52.8807	109.329	
3	663	12.5236	52.873	109.326	
3	679	12.528	52.8633	109.327	
3	696	12.5368	52.8565	109.334	
3	713	12.5346	52.851	109.346	
3	729	12.5494	52.843	109.34	
3	746	12.5459	52.824	109.338	
3	763	12.5532	52.8096	109.338	
3	779	12.5623	52.7931	109.339	
3	796	12.5775	52.7791	109.347	
3	813	12.5853	52.7559	109.348	
3	829	12.6062	52.7426	109.345	
3	846	12.6168	52.7189	109.344	
3	863	12.6377	52.6981	109.348	
3	879	12.6569	52.676	109.341	
3	896	12.6734	52.6579	109.336	
3	913	12.6844	52.6412	109.33	
3	929	12.7078	52.6093	109.335	
3	946	12.7363	52.5859	109.343	
3	963	12.7657	52.5594	109.353	
3	979	12.7951	52.5336	109.364	
3	996	12.8103	52.5055	109.367	
3	1013	12.8405	52.4905	109.383	
3	1029	12.8587	52.4583	109.393	
3	1046	12.894	52.4342	109.408	
3	1063	12.9156	52.4042	109.428	
3	1079	12.9467	52.3847	109.441	
3	1096	12.9672	52.3533	109.454	
3	1113	12.985	52.3212	109.447	
3	1129	13.0019	52.2991	109.446	
3	1146	13.0231	52.2759	109.443	
3	1163	13.0498	52.2431	109.441	
3	1179	13.0762	52.2217	109.432	
3	1196	13.0914	52.1942	109.435	
3	1213	13.1178	52.1709	109.428	
3	1229	13.1367	52.1463	109.421	
3	1246	13.1676	52.1301	109.42	
3	1263	13.181	52.1118	109.417	
3	1279	13.1971	52.0904	109.412	
3	1296	13.2147	52.0683	109.413	
3	1313	13.2407	52.0469	109.417	
3	1329	13.2577	52.0241	109.416	
3	1346	13.27	52.0088	109.41	
3	1363	13.2773	51.9897	109.418	
3	1379	13.3077	51.9705	109.418	
3	1396	13.3155	51.9466	109.41	
3	1413	13.341	51.9226	109.42	
3	1429	13.3679	51.9031	109.418	
3	1446	13.3863	51.8808	109.41	
3	1463	13.408	51.8623	109.409	
3	1479	13.4291	51.8437	109.4	
3	1496	13.4525	51.8152	109.391	
3	1513	13.4748	51.8042	109.387	
3	1529	13.4899	51.7853	109.393	
3	1546	13.5296	51.7584	109.394	
3	1563	13.5465	51.732	109.392	
3	1579	13.5866	51.7118	109.413	
3	1596	13.6129	51.6892	109.417	
3	1613	13.6334	51.6717	109.424	
3	1629	13.6551	51.6489	109.435	
3	1646	13.6856	51.6313	109.449	
3	1663	13.7142	51.6086	109.472	
3	1679	13.7324	51.5924	109.484	
3	1696	13.7617	51.5716	109.487	
3	1713	13.766	51.5424	109.473	
3	1729	13.7816	51.5242	109.475	
3	1746	13.7963	51.5059	109.457	
3	1763	13.8169	51.4782	109.462	
3	1779	13.8402	51.4608	109.449	
3	1796	13.8584	51.4432	109.434	
3	1813	13.8741	51.4245	109.426	
3	1829	13.896	51.4021	109.414	
3	1846	13.9125	51.3867	109.406	
3	1863	13.9218	51.3718	109.403	
3	1879	13.9374	51.3515	109.392	
3	1896	13.9532	51.3267	109.383	
3	1913	13.9713	51.3125	109.39	
3	1929	13.9796	51.2942	109.387	
3	1946	13.9971	51.2704	109.378	
3	1963	13.9961	51.2534	109.368	
3	1979	14.0048	51.2337	109.362	
3	1996	14.024	51.2061	109.361	
3	2013	14.0455	51.1761	109.35	
3	2029	14.0599	51.1478	109.347	
3	2046	14.0752	51.1312	109.337	
3	2063	14.0937	51.1099	109.326	
3	2079	14.1149	51.0838	109.309	
3	2096	14.1276	51.0645	109.293	
3	2113	14.1397	51.04	109.28	
3	2129	14.1623	51.0066	109.28	
3	2146	14.1895	50.9826	109.278	
3	2163	14.209	50.9653	109.275	
3	2179	14.2275	50.938	109.279	
3	2196	14.2355	50.9155	109.28	
3	2213	14.2702	50.9007	109.282	
3	2229	14.2861	50.8866	109.292	
3	2246	14.302	50.8558	109.294	
3	2263	14.3145	50.8392	109.302	
3	2279	14.3314	50.8262	109.314	
3	2296	14.339	50.8078	109.314	
3	2313	14.3452	50.8012	109.299	
3	2329	14.3436	50.7928	109.29	
3	2346	14.3526	50.7799	109.284	
3	2363	14.3602	50.7707	109.26	
3	2379	14.3668	50.7662	109.253	
3	2396	14.3699	50.7598	109.244	
3	2413	14.3788	50.7576	109.221	
3	2429	14.3796	50.7621	109.216	
3	2446	14.3634	50.7699	109.198	
3	2463	14.3679	50.7712	109.195	
3	2479	14.3625	50.7737	109.181	
3	2496	14.356	50.7901	109.178	
4	-4	14.2109	54.0869	109.014	
4	13	14.2024	54.0929	109.01	
4	29	14.2043	54.0881	109.005	
4	46	14.2029	54.0957	109.005	
4	63	14.186	54.103	109.002	
4	79	14.1858	54.1116	109.003	
4	96	14.1785	54.115	109.009	
4	113	14.176	54.1238	109.011	
4	129	14.1666	54.1248	109.015	
4	146	14.1592	54.1249	109.005	
4	163	14.1487	54.1219	109.018	
