VERSION_5_0 5-LA300
P	0	23	0	18.1963	93.307	121.127	-0.817857	-0.573047	0.0522252	3.126	1.524	108	-10000	0	-1	1	A	0	1402	0	0.737612
P	0	24	0	15.2314	96.0404	121.093	-0.787389	-0.613913	0.0559482	3.621	0.804	106	-10000	0	-1	1	A	0	1402	0	0.563587
P	0	25	0	11.0613	89.76	122.27	-0.245965	-0.940391	0.234874	2.736	0.606	97	-10000	0	-1	1	A	0	1402	0	0.157009
P	0	26	0	29.0915	90.7654	122.63	-0.377548	0.918737	-0.115672	2.874	0.684	102	-10000	0	-1	1	A	0	1402	0	0.412889
P	0	27	0	29.8175	83.5083	124.926	0.29556	0.916768	-0.268664	5.727	1.368	103	-10000	0	-1	1	A	0	1402	0	0.0493014
P	0	28	0	14.8914	95.6329	123.031	-0.781525	-0.621855	0.0501527	3.288	0.699	104	-10000	0	-1	1	A	0	1402	0	0.559787
P	0	29	0	10.8879	89.2449	123.999	-0.208406	-0.959202	0.191048	2.64	0.648	96	-10000	0	-1	1	A	0	1402	0	0.19308
P	0	30	0	29.5417	82.3914	125.443	0.340404	0.908668	-0.24176	3.852	1.488	88	-10000	0	-1	1	A	0	1402	0	-10000
P	0	31	0	15.4888	94.2739	123.044	-0.82461	-0.563086	0.0543385	3.123	1.359	102	-10000	0	-1	1	A	0	1402	0	0.431286
P	0	32	0	11.0616	88.1827	124.035	-0.271181	-0.943257	0.191643	1.986	0.951	92	-10000	0	-1	1	A	0	1402	0	0.248312
P	0	33	0	11.6171	80.8113	125.784	0.404474	-0.883773	0.235257	2.904	2.781	82	-10000	0	-1	1	A	0	1402	0	0.746743
P	0	34	0	17.0944	92.5813	123.27	-0.825401	-0.556639	0.0941608	3.753	1.644	101	-10000	0	-1	1	A	0	1402	0	0.815234
P	0	35	0	12.7045	86.5104	124.468	-0.261769	-0.94364	0.202534	3.003	2.103	94	-10000	0	-1	1	A	0	1402	0	0.508325
P	0	36	0	13.2828	79.1098	126.164	0.400949	-0.891068	0.212692	3.732	3.147	85	-10000	0	-1	1	A	0	1402	0	1.01505
P	0	37	0	32.7272	88.5384	123.852	-0.590291	0.792843	-0.151513	2.778	0.258	103	-10000	0	-1	1	A	0	1402	0	0.268758
P	0	38	0	29.2324	89.6571	124.691	-0.748214	0.53533	0.391915	2.94	0.831	103	-10000	0	-1	1	A	0	1402	0	0.177489
P	0	39	0	33.6679	75.6671	124.828	0.347195	0.895914	-0.277117	6.957	2.736	90	-10000	0	-1	1	A	0	1402	0	1.89505
P	0	40	0	25.5278	92.3342	123.628	-0.958795	0.20504	-0.196646	3.087	3.297	109	-10000	0	-1	1	A	0	1402	0	0.606208
P	0	41	0	18.2295	91.0263	122.902	-0.841459	-0.539921	0.0208074	2.901	2.019	105	-10000	0	-1	1	A	0	1402	0	0.435683
P	0	42	0	13.6229	85.0753	123.858	-0.300669	-0.929132	0.215203	2.319	0.774	98	-10000	0	-1	1	A	0	1402	0	0.289981
P	0	43	0	13.8054	77.7208	125.897	0.344105	-0.89581	0.281275	1.887	1.143	84	-10000	0	-1	1	A	0	1402	0	0.26652
P	0	44	0	27.8241	89.8809	125.272	-0.759806	0.575049	0.303336	3.498	2.697	104	-10000	0	-1	1	A	0	1402	0	0.64954
P	0	45	0	29.4147	88.3623	126.206	-0.427258	0.819961	-0.380938	3.003	1.515	108	-10000	0	-1	1	A	0	1402	0	0.428587
P	0	46	0	24.0249	92.6725	123.389	-0.922197	0.227471	-0.312746	3.336	3.27	112	-10000	0	-1	1	A	0	1402	0	0.530995
P	0	47	0	23.1185	72.1836	127.87	0.964215	0.258965	-0.0568023	3.927	2.238	90	-10000	0	-1	1	A	0	1402	0	0.945625
P	0	48	0	28.7791	76.7931	126.58	0.463216	0.858881	-0.218528	6.252	3.186	98	-10000	0	-1	1	A	0	1402	0	1.57864
P	0	49	0	25.6943	90.5369	125.189	-0.781173	0.603907	0.158317	4.548	2.091	108	-10000	0	-1	1	A	0	1402	0	1.09582
P	0	50	0	14.763	93.8113	120.235	-0.87737	-0.474395	-0.0719158	4.392	1.527	110	-10000	0	-1	1	A	0	1402	0	0.922508
P	0	51	0	8.7913	81.1507	123.168	0.241289	-0.893581	0.37854	1.449	0.354	96	-10000	0	-1	1	A	0	1402	0	0.07516
P	0	52	0	26.7639	91.4286	124.488	-0.456426	0.803097	-0.383029	4.989	3.078	101	-10000	0	-1	1	A	0	1402	0	1.14182
P	0	53	0	13.9409	94.5687	120.086	-0.876359	-0.475575	-0.076312	3.9	1.209	105	-10000	0	-1	1	A	0	1402	0	0.774436
P	0	54	0	19.7782	75.8232	127.112	0.957442	0.282475	0.0592717	4.452	2.652	84	-10000	0	-1	1	A	0	1402	0	0.992297
P	0	55	0	25.5645	80.4754	126.524	0.486249	0.856449	-0.17337	4.596	4.497	90	-10000	0	-1	1	A	0	1402	0	1.25762
P	0	56	0	26.5608	87.7601	124.913	-0.229722	0.951607	-0.204137	4.038	2.658	97	-10000	0	-1	1	A	0	1402	0	0.852776
P	0	57	0	20.5475	96.0071	121.668	-0.936741	0.216163	-0.275299	3.366	1.434	107	-10000	0	-1	1	A	0	1402	0	0.805316
P	0	58	0	12.0261	76.8656	125.674	0.848946	-0.431315	0.305382	3.015	2.643	83	-10000	0	-1	1	A	0	1402	0	0.774893
P	0	59	0	21.692	94.39	123.903	-0.838894	0.544089	-0.014985	5.067	3.633	104	-10000	0	-1	1	A	0	1402	0	1.01092
P	0	60	0	7.34234	82.43	123.401	0.282508	-0.899914	0.332181	1.638	0.387	92	-10000	0	-1	1	A	0	1402	0	0.0259962
P	0	61	0	25.9206	88.54	125.07	-0.248231	0.949686	-0.190992	3.555	2.448	95	-10000	0	-1	1	A	0	1402	0	0.734647
P	0	62	0	26.5659	92.6234	124.665	-0.498935	0.817028	-0.289016	3.714	2.421	101	-10000	0	-1	1	A	0	1402	0	0.810652
P	0	63	0	20.7649	96.8767	122.55	-0.946522	0.22242	-0.233719	3.564	1.227	106	-10000	0	-1	1	A	0	1402	0	0.8718
P	0	64	0	13.3893	95.8748	121.357	-0.877131	-0.476402	-0.0606827	5.427	0.603	108	-10000	0	-1	1	A	0	1402	0	1.378
P	0	65	0	19.779	76.923	127.098	0.954441	0.29385	0.0519046	3.849	2.391	85	-10000	0	-1	1	A	0	1402	0	0.866653
P	0	66	0	25.4999	81.6739	126.621	0.471944	0.869986	-0.142803	3.753	3.87	91	-10000	0	-1	1	A	0	1402	0	0.8669
P	0	67	0	22.0608	95.1456	124.593	-0.834179	0.551268	0.0157933	5.223	3.075	104	-10000	0	-1	1	A	0	1402	0	1.07706
P	0	68	0	22.3825	98.2988	122.819	-0.951255	0.226512	-0.2093	3.033	2.697	109	-10000	0	-1	1	A	0	1402	0	0.634332
P	0	69	0	9.75047	91.8021	122.133	-0.409057	-0.903097	0.130723	2.4	0.699	101	-10000	0	-1	1	A	0	1402	0	0.213824
P	0	70	0	21.1409	78.2294	127.007	0.9546	0.294301	0.0460956	4.38	3.108	84	-10000	0	-1	1	A	0	1402	0	1.15474
P	0	71	0	26.8419	83.0135	126.575	0.471493	0.873392	-0.121987	5.118	2.949	93	-10000	0	-1	1	A	0	1402	0	0.914157
P	0	72	0	23.6455	96.7148	125.205	-0.81191	0.580394	0.0628107	4.839	2.697	103	-10000	0	-1	1	A	0	1402	0	0.972829
P	0	73	0	29.7778	95.2924	124.867	-0.514375	0.825901	-0.230882	2.424	0.471	-10000	-10000	0	-1	1	A	0	1402	0	-10000
P	0	74	0	23.8726	99.6253	123.24	-0.957532	0.233343	-0.169365	2.847	0.717	111	-10000	0	-1	1	A	0	1402	0	0.354855
P	0	75	0	16.4289	98.7002	122.437	-0.88308	-0.468235	-0.0304194	3.525	0.915	108	-10000	0	-1	1	A	0	1402	0	0.553171
P	0	76	0	11.2149	93.1465	122.768	-0.408309	-0.905846	0.112808	2.874	0.717	104	-10000	0	-1	1	A	0	1402	0	0.286073
P	0	77	0	10.6633	85.7068	124.153	0.270757	-0.935435	0.22727	1.653	0.921	90	-10000	0	-1	1	A	0	1402	0	0.20654
P	0	78	0	15.2227	79.9996	125.915	0.854156	-0.479158	0.202052	2.397	1.527	84	-10000	0	-1	1	A	0	1402	0	0.462189
P	0	79	0	22.5654	79.2467	126.837	0.957634	0.286069	0.0331795	3.351	2.37	88	-10000	0	-1	1	A	0	1402	0	0.785777
P	0	80	0	29.2719	91.4733	125.681	-0.213505	0.97465	-0.0668832	3.366	1.191	102	-10000	0	-1	1	A	0	1402	0	0.535815
P	0	81	0	25.2621	97.8373	125.723	-0.80057	0.589914	0.105303	4.122	3.345	106	-10000	0	-1	1	A	0	1402	0	0.823508
P	0	82	0	31.2077	94.6018	125.51	-0.504193	0.840334	-0.199069	2.952	1.281	106	-10000	0	-1	1	A	0	1402	0	0.407954
P	0	83	0	25.3513	99.0787	124.102	-0.955526	0.254868	-0.148365	3.141	0.921	109	-10000	0	-1	1	A	0	1402	0	0.750978
P	0	84	0	17.8838	98.3047	123.395	-0.891139	-0.452954	-0.0265308	3.675	1.317	106	-10000	0	-1	1	A	0	1402	0	0.55772
P	0	85	0	12.5909	92.8294	123.71	-0.419768	-0.901495	0.105366	2.661	0.864	100	-10000	0	-1	1	A	0	1402	0	0.254597
P	0	86	0	11.937	85.3773	125.001	0.25688	-0.943072	0.211252	2.223	0.939	86	-10000	0	-1	1	A	0	1402	0	0.259403
P	0	87	0	16.4061	79.5501	126.621	0.845713	-0.501597	0.182125	3.174	1.386	85	-10000	0	-1	1	A	0	1402	0	0.485831
P	0	88	0	23.7459	78.5865	127.403	0.965727	0.258991	0.0171971	3.828	2.823	86	-10000	0	-1	1	A	0	1402	0	0.902343
P	0	89	0	29.5717	83.2079	126.934	0.4956	0.862551	-0.101916	5.736	2.781	96	-10000	0	-1	1	A	0	1402	0	1.22162
P	0	90	0	30.7575	90.645	126.21	-0.184566	0.98137	-0.0533756	3.171	0.84	106	-10000	0	-1	1	A	0	1402	0	0.254243
P	0	91	0	26.9576	97.1273	126.406	-0.780459	0.610988	0.132581	4.551	1.878	104	-10000	0	-1	1	A	0	1402	0	0.73089
P	0	92	0	18.7931	97.5372	123.423	-0.900995	-0.432644	-0.032053	4.905	3.099	108	-10000	0	-1	1	A	0	1402	0	1.26941
P	0	93	0	13.404	92.17	123.739	-0.433777	-0.894237	0.110353	3.039	0.993	104	-10000	0	-1	1	A	0	1402	0	0.354853
P	0	94	0	24.2052	77.6637	127.585	0.970978	0.238676	0.0153452	2.91	2.007	90	-10000	0	-1	1	A	0	1402	0	0.669225
P	0	95	0	30.1057	82.1738	127.077	0.509579	0.853627	-0.107937	6.645	2.679	99	-10000	0	-1	1	A	0	1402	0	1.59952
P	0	96	0	31.4142	89.588	126.326	-0.167177	0.984546	-0.0521554	2.592	0.864	103	-10000	0	-1	1	A	0	1402	0	0.308817
P	0	97	0	32.6797	92.103	125.703	-0.41124	0.878236	-0.244099	2.622	0.993	109	-10000	0	-1	1	A	0	1402	0	0.422253
P	0	98	0	19.8829	96.7412	123.07	-0.91336	-0.405968	-0.0310434	5.235	3.015	105	-10000	0	-1	1	A	0	1402	0	1.37576
P	0	99	0	14.3461	91.5369	123.452	-0.45813	-0.879983	0.125483	2.697	1.212	101	-10000	0	-1	1	A	0	1402	0	0.406404
P	0	100	0	13.3051	84.142	124.917	0.200551	-0.95142	0.233623	2.328	1.23	88	-10000	0	-1	1	A	0	1402	0	0.289774
P	0	101	0	17.4013	78.0752	126.669	0.812738	-0.549975	0.192317	3.294	0.867	93	-10000	0	-1	1	A	0	1402	0	0.0229988
P	0	102	0	24.6597	76.73	127.449	0.977043	0.212849	0.00909468	3.21	4.116	88	-10000	0	-1	1	A	0	1402	0	0.739989
P	0	103	0	30.6577	81.0937	126.888	0.528072	0.841496	-0.11412	5.22	2.808	97	-10000	0	-1	1	A	0	1402	0	1.06712
P	0	104	0	28.1351	95.8828	123.826	-0.905555	0.369811	-0.207868	2.838	0.888	115	-10000	0	-1	1	A	0	1402	0	0.333055
P	0	105	0	20.7316	95.8795	122.836	-0.923426	-0.382139	-0.035423	5.409	3.45	109	-10000	0	-1	1	A	0	1402	0	1.4262
P	0	106	0	15.0969	90.8023	123.239	-0.472347	-0.871155	0.134078	3.162	1.299	104	-10000	0	-1	1	A	0	1402	0	0.469734
P	0	107	0	24.9636	75.6292	127.278	0.982345	0.187009	0.00514616	2.388	2.535	91	-10000	0	-1	1	A	0	1402	0	0.511351
P	0	108	0	31.0186	79.881	126.717	0.53823	0.835864	-0.107887	5.82	3.327	97	-10000	0	-1	1	A	0	1402	0	0.959545
P	0	109	0	32.5597	87.2517	126.033	-0.136404	0.989958	-0.0371148	2.589	0.816	113	-10000	0	8	1	A	0	1402	0	0.328175
P	0	110	0	29.0922	93.9119	126.394	-0.747213	0.646941	0.152122	3.897	1.338	112	-10000	0	-1	1	A	0	1402	0	0.688389
P	0	111	0	28.8433	94.9535	123.818	-0.881608	0.408188	-0.236961	2.295	1.149	111	-10000	0	-1	1	A	0	1402	0	0.437336
P	0	112	0	21.5112	95.1768	122.67	-0.928781	-0.368001	-0.0440614	4.455	2.445	106	-10000	0	-1	1	A	0	1402	0	1.11209
P	0	113	0	14.4942	82.8113	124.643	0.149759	-0.958154	0.243953	2.403	1.389	89	-10000	0	-1	1	A	0	1402	0	0.37498
P	0	114	0	31.4108	78.8728	126.719	0.545366	0.832163	-0.100398	3.594	2.778	98	-10000	0	-1	1	A	0	1402	0	0.540854
P	0	115	0	33.5659	88.8002	125.759	-0.23736	0.920892	-0.309223	2.19	0.642	113	-10000	0	-1	1	A	0	1402	0	0.266055
P	0	116	0	16.2591	89.7045	122.49	-0.478412	-0.865716	0.147166	3.129	1.404	104	-10000	0	-1	1	A	0	1402	0	0.512211
P	0	117	0	33.3062	85.5635	125.556	-0.127728	0.991581	-0.0212677	2.793	0.789	111	-10000	0	-1	1	A	0	1402	0	0.31263
P	0	118	0	31.5572	78.9052	125.59	0.533541	0.838255	-0.112532	4.122	3.303	97	-10000	0	-1	1	A	0	1402	0	0.774502
P	0	119	0	27.8639	96.5753	123.045	-0.909703	0.360238	-0.206567	3.015	1.143	113	-10000	0	-1	1	A	0	1402	0	0.402067
P	0	120	0	13.9423	83.7641	123.761	0.186645	-0.95755	0.219684	2.163	1.311	93	-10000	0	-1	1	A	0	1402	0	0.405586
P	0	121	0	25.0918	76.0513	125.906	0.97729	0.210947	-0.0201406	2.355	2.544	91	-10000	0	-1	1	A	0	1402	0	0.500105
P	0	122	0	28.6643	94.491	125.108	-0.752447	0.630666	0.189955	3.987	2.424	112	-10000	0	8	1	A	0	1402	0	0.608216
P	0	123	0	26.9023	97.8713	123.15	-0.926503	0.327673	-0.184994	3.003	1.149	109	-10000	0	-1	1	A	0	1402	0	0.584522
P	0	124	0	19.4922	97.5186	122.222	-0.903829	-0.425741	-0.0428724	4.704	2.502	104	-10000	0	-1	1	A	0	1402	0	1.13016
P	0	125	0	14.0946	92.1739	122.51	-0.433804	-0.893737	0.114229	2.745	0.972	100	-10000	0	-1	1	A	0	1402	0	0.362038
P	0	126	0	17.3196	78.6224	125.497	0.814326	-0.555507	0.168183	3.096	0.759	91	-10000	0	-1	1	A	0	1402	0	0.0469351
P	0	127	0	24.5767	77.2909	126.034	0.974128	0.224691	-0.0242621	3.24	3.717	86	-10000	0	-1	1	A	0	1402	0	0.782659
P	0	128	0	27.8661	95.7442	125.24	-0.765709	0.614821	0.188904	5.052	1.656	107	-10000	0	8	1	A	0	1402	0	0.714559
P	0	129	0	31.4691	93.7463	124.557	-0.420612	0.882593	-0.210035	2.373	0.492	101	-10000	0	-1	1	A	0	1402	0	0.135959
P	0	130	0	18.6264	98.2672	122.156	-0.904071	-0.425716	-0.0376978	4.596	2.658	107	-10000	0	-1	1	A	0	1402	0	1.14856
P	0	131	0	13.2194	92.926	122.442	-0.435588	-0.89356	0.108687	3.162	1.116	104	-10000	0	-1	1	A	0	1402	0	0.397659
P	0	132	0	12.3452	85.4744	123.755	0.219285	-0.952226	0.212557	1.785	1.182	91	-10000	0	-1	1	A	0	1402	0	0.28582
P	0	133	0	27.1648	96.613	125.292	-0.773224	0.61306	0.162116	3.465	2.394	107	-10000	0	-1	1	A	0	1402	0	0.623116
P	0	134	0	23.3504	78.6436	126.051	0.971762	0.23596	0.000979492	3.384	2.805	85	-10000	0	-1	1	A	0	1402	0	0.863511
P	0	135	0	30.4296	90.596	124.817	-0.181094	0.982902	-0.0332808	2.913	0.861	99	-10000	0	-1	1	A	0	1402	0	0.302649
P	0	136	0	25.2242	99.1918	122.969	-0.943711	0.298857	-0.141754	2.865	0.348	106	-10000	0	-1	1	A	0	1402	0	0.172586
P	0	137	0	29.1124	83.5429	126.03	0.494091	0.864426	-0.0929631	5.625	2.598	95	-10000	0	-1	1	A	0	1402	0	1.21339
P	0	138	0	12.0846	93.717	123.421	-0.425348	-0.900718	0.0882376	3.672	0.945	100	-10000	0	-1	1	A	0	1402	0	0.285396
P	0	139	0	24.6681	99.847	123.995	-0.94943	0.277389	-0.147097	2.721	0.522	105	-10000	0	-1	1	A	0	1402	0	0.178904
P	0	140	0	17.201	99.2137	123.273	-0.896686	-0.441497	-0.0321766	3.411	0.975	107	-10000	0	8	1	A	0	1402	0	0.590143
P	0	141	0	26.1285	97.8245	126.25	-0.787493	0.599067	0.144822	3.981	2.88	106	-10000	0	-1	1	A	0	1402	0	0.747553
P	0	142	0	25.6708	96.3437	123.978	-0.940958	0.31634	-0.120532	2.871	0.699	104	-10000	0	-1	1	A	0	1402	0	0.159719
P	0	143	0	18.1926	95.9599	123.416	-0.907447	-0.419799	-0.0175621	3.723	0.885	105	-10000	0	8	1	A	0	1402	0	0.812328
P	0	144	0	12.7611	90.6487	123.771	-0.437751	-0.892683	0.107202	2.955	1.383	100	-10000	0	-1	1	A	0	1402	0	0.429201
P	0	145	0	16.2451	77.2115	126.527	0.831079	-0.533538	0.156985	2.223	1.506	84	-10000	0	-1	1	A	0	1402	0	0.317678
P	0	146	0	23.5627	75.9599	127.079	0.975086	0.221268	-0.0157272	2.592	1.662	88	-10000	0	-1	1	A	0	1402	0	0.569277
P	0	147	0	29.5177	80.3621	126.392	0.515748	0.84843	-0.119038	5.475	2.898	99	-10000	0	-1	1	A	0	1402	0	1.49057
P	0	148	0	30.8234	87.7637	125.701	-0.169739	0.985232	-0.022495	3.276	1.347	102	-10000	0	-1	1	A	0	1402	0	0.584804
P	0	149	0	25.321	94.2802	123.785	-0.931545	0.341862	-0.12391	3.21	1.326	106	-10000	0	-1	1	A	0	1402	0	0.463387
P	0	150	0	17.8549	94.0583	123.254	-0.913368	-0.407093	-0.0058177	3.711	2.4	104	-10000	0	-1	1	A	0	1402	0	0.556448
P	0	151	0	15.781	75.3765	126.74	0.824851	-0.542458	0.159248	2.502	1.971	79	-10000	0	-1	1	A	0	1402	0	0.571082
P	0	152	0	23.0846	74.0212	127.227	0.977972	0.205892	-0.034339	4.044	2.499	83	-10000	0	-1	1	A	0	1402	0	1.04153
P	0	153	0	29.0778	78.324	126.349	0.521964	0.840391	-0.145932	3.297	2.649	96	-10000	0	-1	1	A	0	1402	0	0.651581
P	0	154	0	30.4201	85.6944	125.5	-0.164989	0.985788	-0.0316428	2.697	0.837	98	-10000	0	-1	1	A	0	1402	0	0.434383
P	0	155	0	26.7972	92.2446	126.134	-0.7504	0.624961	0.215232	4.653	3.03	101	-10000	0	-1	1	A	0	1402	0	1.03041
P	0	156	0	18.3193	93.0796	123.39	-0.919372	-0.393376	0.00338182	4.467	1.674	103	-10000	0	-1	1	A	0	1402	0	1.19612
P	0	157	0	12.8154	87.897	123.951	-0.443428	-0.885665	0.137732	3.054	1.677	98	-10000	0	-1	1	A	0	1402	0	0.577805
P	0	158	0	30.7397	84.4417	125.366	-0.159997	0.986793	-0.0253314	2.925	1.038	102	-10000	0	-1	1	A	0	1402	0	0.467472
P	0	159	0	27.1869	91.024	126.11	-0.739061	0.631665	0.234068	2.97	1.905	104	-10000	0	-1	1	A	0	1402	0	0.372621
P	0	160	0	38.3482	76.708	117.63	-0.373986	0.925915	0.0530706	3.465	1.617	77	-10000	0	-1	1	A	0	1402	0	0.602444
P	0	161	0	25.9606	68.3499	129.261	0.385302	-0.921511	-0.0485865	2.514	0.612	93	-10000	0	8	1	A	0	1402	0	0.0685263
P	0	163	0	23.5267	70.6067	128.549	0.361308	-0.931796	0.0348137	2.112	0.765	89	-10000	0	-1	1	A	0	1402	0	0.245705
P	0	164	0	30.2085	88.4897	123.442	-0.880085	0.468472	-0.0773576	2.322	0.522	102	-10000	0	-1	1	A	0	1402	0	0.333803
P	0	165	0	22.8532	89.0896	123.48	-0.935771	-0.340915	0.0900513	3.831	2.616	98	-10000	0	-1	1	A	0	1402	0	0.889241
P	0	166	0	17.3835	84.0944	124.604	-0.415003	-0.890405	0.186955	2.718	1.824	89	-10000	0	-1	1	A	0	1402	0	0.378501
P	0	167	0	21.3085	70.6546	127.224	0.829854	-0.550916	0.0885127	2.781	1.206	81	-10000	0	-1	1	A	0	1402	0	0.668842
P	0	168	0	32.0095	86.4921	125.303	-0.710559	0.582129	0.395261	4.398	2.085	103	-10000	0	-1	1	A	0	1402	0	1.01675
P	0	169	0	20.5236	71.3628	127.479	0.826165	-0.550732	0.118933	4.377	2.418	77	-10000	0	-1	1	A	0	1402	0	1.00414
P	0	170	0	29.5591	89.3187	123.694	-0.881932	0.462599	-0.090538	2.439	0.549	100	-10000	0	-1	1	A	0	1402	0	0.376775
P	0	171	0	22.1868	89.9104	123.655	-0.938422	-0.335442	0.0827227	3.66	2.649	96	-10000	0	-1	1	A	0	1402	0	0.852766
P	0	172	0	16.6573	84.9636	124.753	-0.427072	-0.884523	0.187694	2.7	1.902	88	-10000	0	-1	1	A	0	1402	0	0.409923
P	0	173	0	34.2086	83.6371	125.051	-0.272766	0.942123	-0.194945	6.156	5.139	89	-10000	0	-1	1	A	0	1402	0	1.57376
P	0	174	0	27.9082	69.8833	127.951	0.987203	0.146319	-0.0634178	2.325	0.114	76	-10000	0	-1	1	A	0	1402	0	0.0619612
P	0	175	0	29.9516	88.6247	124.762	-0.881023	0.460316	-0.109124	2.634	0.507	106	-10000	0	-1	1	A	0	1402	0	0.123563
P	0	176	0	22.5761	89.2105	124.596	-0.940094	-0.333401	0.0711846	3.666	2.253	94	-10000	0	-1	1	A	0	1402	0	0.721165
P	0	177	0	17.0355	84.2839	125.69	-0.427628	-0.881768	0.199048	3.066	1.806	86	-10000	0	-1	1	A	0	1402	0	0.59426
P	0	178	0	20.9579	71.0513	129.024	0.830262	-0.535968	0.152984	4.257	2.178	78	-10000	0	-1	1	A	0	1402	0	0.920383
P	0	179	0	31.9548	86.5011	126.8	-0.730944	0.589306	0.344149	3.003	1.767	99	-10000	0	-1	1	A	0	1402	0	0.336616
P	0	180	0	34.7276	82.4838	126.1	-0.268717	0.942665	-0.197922	6.807	5.259	93	-10000	0	-1	1	A	0	1402	0	1.78276
P	0	181	0	16.6181	76.3427	127.622	0.265678	-0.943986	0.195719	2.499	0.939	81	-10000	0	8	1	A	0	1402	0	0.376163
P	0	182	0	35.8468	79.5345	126.255	-0.193844	0.976745	-0.0916128	3.012	1.05	91	-10000	0	-1	1	A	0	1402	0	0.473671
P	0	183	0	17.4095	83.4388	126.222	-0.421649	-0.883657	0.203377	3.381	1.842	88	-10000	0	-1	1	A	0	1402	0	0.745617
P	0	184	0	21.1138	69.8967	128.849	0.814647	-0.576137	0.066459	3.846	2.055	79	-10000	0	-1	1	A	0	1402	0	0.93294
P	0	185	0	34.9842	81.6399	124.867	-0.296141	0.945499	-0.135399	2.661	2.172	94	-10000	0	8	1	A	0	1402	0	0.519115
P	0	186	0	22.8642	87.6454	124.828	-0.918813	-0.369757	0.138067	4.221	2.901	99	-10000	0	-1	1	A	0	1402	0	0.919356
P	0	189	0	35.6713	78.1782	125.112	-0.177716	0.983445	-0.0353792	3.429	1.716	91	-10000	0	-1	1	A	0	1402	0	0.848918
P	0	190	0	35.4604	80.4098	124.901	-0.30562	0.941624	-0.141213	2.259	1.452	90	-10000	0	-1	1	A	0	1402	0	0.244779
P	0	191	0	23.2917	86.2699	124.808	-0.912274	-0.383715	0.143244	4.014	2.778	97	-10000	0	-1	1	A	0	1402	0	0.836103
P	0	192	0	18.0099	81.078	126.217	-0.395167	-0.895534	0.204601	3.402	2.379	88	-10000	0	-1	1	A	0	1402	0	0.854946
P	0	193	0	17.4355	73.6003	127.639	0.246846	-0.958211	0.144561	2.847	1.683	84	-10000	0	-1	1	A	0	1402	0	0.460298
P	0	194	0	21.5927	67.2399	128.181	0.791092	-0.611547	-0.013553	3.405	1.386	80	-10000	0	8	1	A	0	1402	0	0.712078
P	0	195	0	32.6695	83.1195	126.407	-0.646876	0.618684	0.445848	2.964	0.795	105	-10000	0	8	1	A	0	1402	0	0.35245
P	0	196	0	31.7302	84.6229	121.908	-0.898761	0.393649	0.193054	2.88	0.303	109	-10000	0	-1	1	A	0	1402	0	0.111699
P	0	197	0	24.6727	84.3715	123.78	-0.835936	-0.476015	0.273168	3.321	2.34	100	-10000	0	-1	1	A	0	1402	0	0.670608
P	0	198	0	20.0826	78.6484	125.683	-0.305856	-0.931135	0.198593	3.759	2.646	93	-10000	0	-1	1	A	0	1402	0	0.89905
P	0	199	0	19.8668	71.0017	126.619	0.254467	-0.966613	0.0300878	3.675	2.154	87	-10000	0	-1	1	A	0	1402	0	0.733236
