Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
5	1879	18.776	76.282	104.537	
5	1896	18.8333	76.237	104.507	
5	1913	18.8288	76.2458	104.559	
5	1929	18.8386	76.229	104.604	
5	1946	18.8916	76.1941	104.607	
5	1963	18.923	76.1673	104.635	
5	1979	18.9205	76.1732	104.692	
5	1996	18.9774	76.1332	104.683	
5	2013	19.0107	76.0846	104.645	
5	2029	19.0174	76.0771	104.674	
5	2046	19.0202	76.0712	104.691	
5	2063	19.0719	76.0232	104.67	
5	2079	19.0951	76.0072	104.665	
5	2096	19.1046	75.9887	104.66	
5	2113	19.1305	75.9643	104.652	
5	2129	19.1913	75.9151	104.59	
5	2146	19.189	75.9164	104.606	
5	2163	19.1926	75.9144	104.627	
5	2179	19.2319	75.873	104.598	
5	2196	19.2708	75.8287	104.571	
5	2213	19.2763	75.8083	104.583	
5	2229	19.2936	75.7846	104.577	
5	2246	19.3464	75.7336	104.528	
5	2263	19.3514	75.7029	104.505	
5	2279	19.344	75.6915	104.535	
5	2296	19.3872	75.6384	104.511	
5	2313	19.4485	75.5727	104.462	
5	2329	19.4583	75.5377	104.456	
5	2346	19.4727	75.5136	104.447	
5	2363	19.5265	75.4716	104.41	
5	2379	19.5693	75.4053	104.343	
5	2396	19.5733	75.3747	104.318	
5	2413	19.5955	75.3339	104.294	
5	2429	19.6491	75.2641	104.235	
5	2446	19.6663	75.226	104.233	
5	2463	19.678	75.1847	104.195	
5	2479	19.7288	75.1315	104.18	
5	2496	19.7616	75.0769	104.129	

