Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
3	146	26.4514	35.0584	104.638	
3	163	26.4461	35.0628	104.592	
3	179	26.4147	35.0931	104.637	
3	196	26.4347	35.0706	104.542	
3	213	26.4438	35.0667	104.591	
3	229	26.4212	35.1224	104.585	
3	246	26.3796	35.1542	104.66	
3	263	26.4188	35.128	104.571	
3	279	26.4376	35.1382	104.581	
3	296	26.4097	35.1555	104.569	
3	313	26.4176	35.1833	104.592	
3	329	26.4439	35.1612	104.565	
3	346	26.442	35.1718	104.512	
3	363	26.4138	35.2162	104.576	
3	379	26.4364	35.2014	104.494	
3	396	26.4363	35.2683	104.593	
3	413	26.4053	35.2705	104.509	
3	429	26.3958	35.3152	104.569	
3	446	26.4404	35.3062	104.464	
3	463	26.4102	35.323	104.49	
3	479	26.3696	35.4177	104.558	
3	496	26.374	35.4356	104.594	
3	513	26.3988	35.42	104.531	
3	529	26.3881	35.4461	104.488	
3	546	26.3808	35.4615	104.495	
3	563	26.4134	35.4994	104.507	
3	579	26.4086	35.4795	104.487	
3	596	26.398	35.5092	104.518	
3	613	26.3966	35.5179	104.567	
3	629	26.4286	35.4889	104.519	
3	646	26.4357	35.5151	104.527	
3	663	26.445	35.5191	104.521	
3	679	26.4604	35.5146	104.52	
3	696	26.4706	35.5061	104.535	
3	713	26.4681	35.4959	104.503	
3	729	26.4464	35.5866	104.61	
3	746	26.459	35.6085	104.586	
3	763	26.4553	35.6036	104.547	
3	779	26.4427	35.635	104.531	
3	796	26.4477	35.6573	104.542	
3	813	26.4573	35.6434	104.514	
3	829	26.4149	35.6674	104.568	
3	846	26.4081	35.7619	104.651	
3	863	26.434	35.7376	104.639	
3	879	26.4251	35.7294	104.584	
3	896	26.4167	35.7923	104.636	
3	913	26.4214	35.775	104.616	
3	929	26.4422	35.7276	104.52	
3	946	26.4271	35.7669	104.548	
3	963	26.4069	35.8176	104.598	
3	979	26.4101	35.8348	104.649	
3	996	26.3992	35.8269	104.607	
3	1013	26.3756	35.8685	104.626	
3	1029	26.379	35.8409	104.543	
3	1046	26.3759	35.8485	104.56	
3	1063	26.3609	35.8682	104.529	
3	1079	26.3294	35.9338	104.645	
3	1096	26.3156	35.9576	104.62	
3	1113	26.3146	35.9399	104.65	
3	1129	26.3224	35.9357	104.616	
3	1146	26.3146	35.9307	104.633	
3	1163	26.3165	35.9461	104.612	
3	1179	26.3215	35.9489	104.667	
3	1196	26.3127	35.9466	104.662	
3	1213	26.298	35.949	104.742	
3	1229	26.3297	35.8826	104.657	
3	1246	26.333	35.855	104.674	
3	1263	26.3393	35.8589	104.683	
3	1279	26.3533	35.8506	104.731	
3	1296	26.3658	35.8375	104.763	
3	1313	26.3454	35.8423	104.755	
3	1329	26.3366	35.8374	104.843	
3	1346	26.3479	35.8392	104.815	
3	1363	26.3425	35.8462	104.837	
3	1379	26.3384	35.8415	104.807	
3	1396	26.3311	35.8661	104.899	
3	1413	26.3497	35.8192	104.845	
3	1429	26.3202	35.8255	104.947	
3	1446	26.3066	35.8475	104.967	
3	1463	26.3148	35.8424	105.036	
3	1479	26.339	35.7822	104.969	
3	2329	26.9464	33.1398	106.179	
3	2346	26.9624	33.079	106.175	
3	2363	26.9883	33.0027	106.253	
3	2379	27.015	32.9022	106.262	
3	2396	26.9978	32.8306	106.315	
3	2413	26.9733	32.7623	106.328	
3	2429	27.0179	32.6481	106.333	
3	2446	26.97	32.5402	106.327	
3	2463	26.9881	32.4796	106.382	
3	2479	27.0137	32.3646	106.371	
3	2496	27.0551	32.2415	106.326	
4	-4	24.5887	35.352	105.464	
4	13	24.5962	35.3413	105.498	
4	29	24.6101	35.2962	105.454	
4	46	24.6076	35.3279	105.561	
4	63	24.6369	35.3265	105.522	
4	79	24.6355	35.2722	105.475	
4	96	24.6749	35.2574	105.411	
4	113	24.6582	35.2901	105.495	
4	129	24.6284	35.3026	105.494	
4	146	24.6557	35.2939	105.483	
4	163	24.6507	35.2974	105.437	
4	179	24.62	35.3281	105.484	
4	196	24.6411	35.306	105.391	
4	213	24.6506	35.3016	105.441	
